value_en	description_en	codesystem	code	description_code
left pelvic girdle region	left pelvic girdle region	UBERON	http://purl.obolibrary.org/obo/UBERON_0011093	left pelvic girdle region
vertebra cartilage element	vertebra cartilage element	UBERON	http://purl.obolibrary.org/obo/UBERON_0011094	vertebra cartilage element
vertebra pre-cartilage condensation	vertebra pre-cartilage condensation	UBERON	http://purl.obolibrary.org/obo/UBERON_0011095	vertebra pre-cartilage condensation
lacrimal nerve	lacrimal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011096	lacrimal nerve
epiphysis of fifth metacarpal bone	epiphysis of fifth metacarpal bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011104	epiphysis of fifth metacarpal bone
cruciate ligament of atlas	cruciate ligament of atlas	UBERON	http://purl.obolibrary.org/obo/UBERON_0011106	cruciate ligament of atlas
synovial joint of pelvic girdle	synovial joint of pelvic girdle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011107	synovial joint of pelvic girdle
synovial joint of pectoral girdle	synovial joint of pectoral girdle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011108	synovial joint of pectoral girdle
humeroulnar joint	humeroulnar joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011110	humeroulnar joint
humeroradial joint	humeroradial joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011111	humeroradial joint
tibiofibular joint	tibiofibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011112	tibiofibular joint
inferior tibiofibular joint	inferior tibiofibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011113	inferior tibiofibular joint
superior tibiofibular joint	superior tibiofibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011117	superior tibiofibular joint
tarsometatarsal joint	tarsometatarsal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011118	tarsometatarsal joint
carpometacarpal joint	carpometacarpal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011119	carpometacarpal joint
laryngeal joint	laryngeal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011120	laryngeal joint
cricothyroid joint	cricothyroid joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011121	cricothyroid joint
cricoarytenoid joint	cricoarytenoid joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011122	cricoarytenoid joint
stifle joint	stifle joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011123	stifle joint
xiphisternal joint	xiphisternal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011124	xiphisternal joint
temporomandibular joint primordium	temporomandibular joint primordium	UBERON	http://purl.obolibrary.org/obo/UBERON_0011130	temporomandibular joint primordium
intermetacarpal joint	intermetacarpal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011131	intermetacarpal joint
intercarpal joint	intercarpal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011132	intercarpal joint
intermetatarsal joint	intermetatarsal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011133	intermetatarsal joint
nonsynovial joint	nonsynovial joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011134	nonsynovial joint
intervertebral cartilage	intervertebral cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0011135	intervertebral cartilage
ligament of vertebral column	ligament of vertebral column	UBERON	http://purl.obolibrary.org/obo/UBERON_0011136	ligament of vertebral column
axial skeletal system	axial skeletal system	UBERON	http://purl.obolibrary.org/obo/UBERON_0011137	axial skeletal system
postcranial axial skeletal system	postcranial axial skeletal system	UBERON	http://purl.obolibrary.org/obo/UBERON_0011138	postcranial axial skeletal system
synovial limb joint	synovial limb joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011139	synovial limb joint
superficial part of masseter muscle	superficial part of masseter muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011140	superficial part of masseter muscle
appendicular ossicle	appendicular ossicle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011141	appendicular ossicle
axial ossicle	axial ossicle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011142	axial ossicle
upper urinary tract	upper urinary tract	UBERON	http://purl.obolibrary.org/obo/UBERON_0011143	upper urinary tract
adductor muscle of hip	adductor muscle of hip	UBERON	http://purl.obolibrary.org/obo/UBERON_0011144	adductor muscle of hip
adductor muscle	adductor muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011145	adductor muscle
silk gland	silk gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011146	silk gland
Verson's gland	Verson's gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011147	Verson's gland
submucosal gland	submucosal gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011148	submucosal gland
Marshall's gland	Marshall's gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011149	Marshall's gland
pharyngeal arch derived gill	pharyngeal arch derived gill	UBERON	http://purl.obolibrary.org/obo/UBERON_0011150	pharyngeal arch derived gill
jaw depressor muscle	jaw depressor muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011151	jaw depressor muscle
dorsal hyoid arch skeleton	dorsal hyoid arch skeleton	UBERON	http://purl.obolibrary.org/obo/UBERON_0011152	dorsal hyoid arch skeleton
ventral hyoid arch skeleton	ventral hyoid arch skeleton	UBERON	http://purl.obolibrary.org/obo/UBERON_0011153	ventral hyoid arch skeleton
gular region	gular region	UBERON	http://purl.obolibrary.org/obo/UBERON_0011154	gular region
Sylvian cistern	Sylvian cistern	UBERON	http://purl.obolibrary.org/obo/UBERON_0011155	Sylvian cistern
facial skeleton	facial skeleton	UBERON	http://purl.obolibrary.org/obo/UBERON_0011156	facial skeleton
cuneiform cartilage	cuneiform cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0011157	cuneiform cartilage
primary subdivision of skull	primary subdivision of skull	UBERON	http://purl.obolibrary.org/obo/UBERON_0011158	primary subdivision of skull
primary subdivision of cranial skeletal system	primary subdivision of cranial skeletal system	UBERON	http://purl.obolibrary.org/obo/UBERON_0011159	primary subdivision of cranial skeletal system
nasal suture	nasal suture	UBERON	http://purl.obolibrary.org/obo/UBERON_0011160	nasal suture
spheno-occipital synchondrosis	spheno-occipital synchondrosis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011161	spheno-occipital synchondrosis
supraoccipital cartilage element	supraoccipital cartilage element	UBERON	http://purl.obolibrary.org/obo/UBERON_0011162	supraoccipital cartilage element
supraoccipital pre-cartilage condensation	supraoccipital pre-cartilage condensation	UBERON	http://purl.obolibrary.org/obo/UBERON_0011163	supraoccipital pre-cartilage condensation
neurocranium bone	neurocranium bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011164	neurocranium bone
crico-esophageal tendon	crico-esophageal tendon	UBERON	http://purl.obolibrary.org/obo/UBERON_0011165	crico-esophageal tendon
patellofemoral joint	patellofemoral joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011166	patellofemoral joint
septomaxilla bone	septomaxilla bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011167	septomaxilla bone
postfrontal bone	postfrontal bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011168	postfrontal bone
postorbital bone	postorbital bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011169	postorbital bone
quadrate-articular joint	quadrate-articular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011170	quadrate-articular joint
joint connecting upper and lower jaws	joint connecting upper and lower jaws	UBERON	http://purl.obolibrary.org/obo/UBERON_0011171	joint connecting upper and lower jaws
retrorubral area of midbrain reticular nucleus	retrorubral area of midbrain reticular nucleus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011172	retrorubral area of midbrain reticular nucleus
anterior division of bed nuclei of stria terminalis	anterior division of bed nuclei of stria terminalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011173	anterior division of bed nuclei of stria terminalis
fusiform nucleus of stria terminalis	fusiform nucleus of stria terminalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011175	fusiform nucleus of stria terminalis
oval nucleus of stria terminalis	oval nucleus of stria terminalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011176	oval nucleus of stria terminalis
posterior division of bed nuclei of stria terminalis	posterior division of bed nuclei of stria terminalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011177	posterior division of bed nuclei of stria terminalis
principal nucleus of stria terminalis	principal nucleus of stria terminalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011178	principal nucleus of stria terminalis
transverse nucleus of stria terminalis	transverse nucleus of stria terminalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011179	transverse nucleus of stria terminalis
corpus spongiosum of penis	corpus spongiosum of penis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011183	corpus spongiosum of penis
epithelium of crypt of Lieberkuhn	epithelium of crypt of Lieberkuhn	UBERON	http://purl.obolibrary.org/obo/UBERON_0011184	epithelium of crypt of Lieberkuhn
gastrointestinal sphincter	gastrointestinal sphincter	UBERON	http://purl.obolibrary.org/obo/UBERON_0011185	gastrointestinal sphincter
Krause's gland	Krause's gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011186	Krause's gland
ventral tubercle of humerus	ventral tubercle of humerus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011187	ventral tubercle of humerus
lesser tubercle of humerus	lesser tubercle of humerus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011188	lesser tubercle of humerus
lamina propria of large intestine	lamina propria of large intestine	UBERON	http://purl.obolibrary.org/obo/UBERON_0011189	lamina propria of large intestine
lunule of nail	lunule of nail	UBERON	http://purl.obolibrary.org/obo/UBERON_0011190	lunule of nail
ophthalmic vein	ophthalmic vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0011191	ophthalmic vein
superior ophthalmic vein	superior ophthalmic vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0011192	superior ophthalmic vein
inferior ophthalmic vein	inferior ophthalmic vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0011193	inferior ophthalmic vein
ophthalmic plexus	ophthalmic plexus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011194	ophthalmic plexus
inferior parathyroid epithelium	inferior parathyroid epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0011195	inferior parathyroid epithelium
superior parathyroid epithelium	superior parathyroid epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0011196	superior parathyroid epithelium
parathyroid epithelium	parathyroid epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0011197	parathyroid epithelium
muscle layer of large intestine	muscle layer of large intestine	UBERON	http://purl.obolibrary.org/obo/UBERON_0011198	muscle layer of large intestine
prostatic utricle	prostatic utricle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011199	prostatic utricle
sacrococcygeal symphysis	sacrococcygeal symphysis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011200	sacrococcygeal symphysis
muscle layer of small intestine	muscle layer of small intestine	UBERON	http://purl.obolibrary.org/obo/UBERON_0011201	muscle layer of small intestine
urachus epithelium	urachus epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0011202	urachus epithelium
urachus mesenchyme	urachus mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0011203	urachus mesenchyme
rectovesical pouch	rectovesical pouch	UBERON	http://purl.obolibrary.org/obo/UBERON_0011204	rectovesical pouch
carpometacarpus	carpometacarpus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011205	carpometacarpus
hinge joint	hinge joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011206	hinge joint
iliocostalis lumborum	iliocostalis lumborum	UBERON	http://purl.obolibrary.org/obo/UBERON_0011207	iliocostalis lumborum
medial migration pathway NC-derived mesenchyme	medial migration pathway NC-derived mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0011208	medial migration pathway NC-derived mesenchyme
lateral migration pathway NC-derived mesenchyme	lateral migration pathway NC-derived mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0011209	lateral migration pathway NC-derived mesenchyme
migration pathway NC-derived mesenchyme	migration pathway NC-derived mesenchyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0011210	migration pathway NC-derived mesenchyme
root of vagus nerve	root of vagus nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011213	root of vagus nerve
nucleus of midbrain tectum	nucleus of midbrain tectum	UBERON	http://purl.obolibrary.org/obo/UBERON_0011214	nucleus of midbrain tectum
central nervous system cell part cluster	central nervous system cell part cluster	UBERON	http://purl.obolibrary.org/obo/UBERON_0011215	central nervous system cell part cluster
organ system subdivision	organ system subdivision	UBERON	http://purl.obolibrary.org/obo/UBERON_0011216	organ system subdivision
serratus dorsalis muscle	serratus dorsalis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011217	serratus dorsalis muscle
spinalis cervicis muscle	spinalis cervicis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011218	spinalis cervicis muscle
longissimus lumborum muscle	longissimus lumborum muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011219	longissimus lumborum muscle
mastoid process of temporal bone	mastoid process of temporal bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011220	mastoid process of temporal bone
ora serrata of retina	ora serrata of retina	UBERON	http://purl.obolibrary.org/obo/UBERON_0011221	ora serrata of retina
intra-ocular muscle	intra-ocular muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011222	intra-ocular muscle
synovial membrane of synovial tendon sheath	synovial membrane of synovial tendon sheath	UBERON	http://purl.obolibrary.org/obo/UBERON_0011233	synovial membrane of synovial tendon sheath
fibrous membrane of synovial tendon sheath	fibrous membrane of synovial tendon sheath	UBERON	http://purl.obolibrary.org/obo/UBERON_0011234	fibrous membrane of synovial tendon sheath
deep fascia	deep fascia	UBERON	http://purl.obolibrary.org/obo/UBERON_0011236	deep fascia
visceral fascia	visceral fascia	UBERON	http://purl.obolibrary.org/obo/UBERON_0011237	visceral fascia
mesethmoid bone	mesethmoid bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011238	mesethmoid bone
ethmoid region	ethmoid region	UBERON	http://purl.obolibrary.org/obo/UBERON_0011241	ethmoid region
ethmoid cartilage	ethmoid cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0011242	ethmoid cartilage
perpendicular plate of ethmoid	perpendicular plate of ethmoid	UBERON	http://purl.obolibrary.org/obo/UBERON_0011244	perpendicular plate of ethmoid
infra-orbital canal of maxilla	infra-orbital canal of maxilla	UBERON	http://purl.obolibrary.org/obo/UBERON_0011245	infra-orbital canal of maxilla
procoracoid bone	procoracoid bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011246	procoracoid bone
procoracoid cartilage	procoracoid cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_0011247	procoracoid cartilage
procoracoid element	procoracoid element	UBERON	http://purl.obolibrary.org/obo/UBERON_0011248	procoracoid element
appendicular skeletal system	appendicular skeletal system	UBERON	http://purl.obolibrary.org/obo/UBERON_0011249	appendicular skeletal system
autopod bone	autopod bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011250	autopod bone
levator claviculae muscle	levator claviculae muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011251	levator claviculae muscle
scent gland	scent gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011252	scent gland
gland of anal sac	gland of anal sac	UBERON	http://purl.obolibrary.org/obo/UBERON_0011253	gland of anal sac
Eimer's organ	Eimer's organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0011255	Eimer's organ
rhinarium	rhinarium	UBERON	http://purl.obolibrary.org/obo/UBERON_0011256	rhinarium
femoral gland	femoral gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0011263	femoral gland
femoral pore	femoral pore	UBERON	http://purl.obolibrary.org/obo/UBERON_0011264	femoral pore
carpometacarpal joint of digit 1	carpometacarpal joint of digit 1	UBERON	http://purl.obolibrary.org/obo/UBERON_0011265	carpometacarpal joint of digit 1
quadratojugal bone	quadratojugal bone	UBERON	http://purl.obolibrary.org/obo/UBERON_0011267	quadratojugal bone
sublingua	sublingua	UBERON	http://purl.obolibrary.org/obo/UBERON_0011268	sublingua
dorsal trunk	dorsal trunk	UBERON	http://purl.obolibrary.org/obo/UBERON_0011270	dorsal trunk
caudal-sacral region of vertebral column	caudal-sacral region of vertebral column	UBERON	http://purl.obolibrary.org/obo/UBERON_0011271	caudal-sacral region of vertebral column
embryonic skin basal layer	embryonic skin basal layer	UBERON	http://purl.obolibrary.org/obo/UBERON_0011272	embryonic skin basal layer
nail of manual digit 1	nail of manual digit 1	UBERON	http://purl.obolibrary.org/obo/UBERON_0011273	nail of manual digit 1
nail of manual digit 2	nail of manual digit 2	UBERON	http://purl.obolibrary.org/obo/UBERON_0011274	nail of manual digit 2
nail of manual digit 3	nail of manual digit 3	UBERON	http://purl.obolibrary.org/obo/UBERON_0011275	nail of manual digit 3
nail of manual digit 4	nail of manual digit 4	UBERON	http://purl.obolibrary.org/obo/UBERON_0011276	nail of manual digit 4
nail of manual digit 5	nail of manual digit 5	UBERON	http://purl.obolibrary.org/obo/UBERON_0011277	nail of manual digit 5
nail of pedal digit 1	nail of pedal digit 1	UBERON	http://purl.obolibrary.org/obo/UBERON_0011278	nail of pedal digit 1
nail of pedal digit 2	nail of pedal digit 2	UBERON	http://purl.obolibrary.org/obo/UBERON_0011279	nail of pedal digit 2
nail of pedal digit 3	nail of pedal digit 3	UBERON	http://purl.obolibrary.org/obo/UBERON_0011280	nail of pedal digit 3
nail of pedal digit 4	nail of pedal digit 4	UBERON	http://purl.obolibrary.org/obo/UBERON_0011281	nail of pedal digit 4
nail of pedal digit 5	nail of pedal digit 5	UBERON	http://purl.obolibrary.org/obo/UBERON_0011282	nail of pedal digit 5
epoophoron	epoophoron	UBERON	http://purl.obolibrary.org/obo/UBERON_0011283	epoophoron
rostral organ	rostral organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0011287	rostral organ
stomochord	stomochord	UBERON	http://purl.obolibrary.org/obo/UBERON_0011288	stomochord
pharyngobasilar fascia	pharyngobasilar fascia	UBERON	http://purl.obolibrary.org/obo/UBERON_0011289	pharyngobasilar fascia
submucosa of uterine tube	submucosa of uterine tube	UBERON	http://purl.obolibrary.org/obo/UBERON_0011298	submucosa of uterine tube
white matter of telencephalon	white matter of telencephalon	UBERON	http://purl.obolibrary.org/obo/UBERON_0011299	white matter of telencephalon
gray matter of telencephalon	gray matter of telencephalon	UBERON	http://purl.obolibrary.org/obo/UBERON_0011300	gray matter of telencephalon
manubrium sternum pre-cartilage condensation	manubrium sternum pre-cartilage condensation	UBERON	http://purl.obolibrary.org/obo/UBERON_0011301	manubrium sternum pre-cartilage condensation
tunicate tunic	tunicate tunic	UBERON	http://purl.obolibrary.org/obo/UBERON_0011302	tunicate tunic
lamprey sucker	lamprey sucker	UBERON	http://purl.obolibrary.org/obo/UBERON_0011303	lamprey sucker
tunicate postabdomen	tunicate postabdomen	UBERON	http://purl.obolibrary.org/obo/UBERON_0011304	tunicate postabdomen
superficial part of temporalis	superficial part of temporalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011305	superficial part of temporalis
deep part of temporalis	deep part of temporalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011306	deep part of temporalis
suprazygomatic part of temporalis	suprazygomatic part of temporalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011307	suprazygomatic part of temporalis
pars reflexa of masseter	pars reflexa of masseter	UBERON	http://purl.obolibrary.org/obo/UBERON_0011308	pars reflexa of masseter
body of mandible	body of mandible	UBERON	http://purl.obolibrary.org/obo/UBERON_0011309	body of mandible
masseteric fossa	masseteric fossa	UBERON	http://purl.obolibrary.org/obo/UBERON_0011310	masseteric fossa
hyoepiglottic ligament	hyoepiglottic ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_0011311	hyoepiglottic ligament
hyoepiglottic muscle	hyoepiglottic muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011312	hyoepiglottic muscle
posterior subdivision of masseter	posterior subdivision of masseter	UBERON	http://purl.obolibrary.org/obo/UBERON_0011313	posterior subdivision of masseter
anterior subdivision of masseter	anterior subdivision of masseter	UBERON	http://purl.obolibrary.org/obo/UBERON_0011314	anterior subdivision of masseter
digastric branch of facial nerve	digastric branch of facial nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011315	digastric branch of facial nerve
nerve to stylohyoid from facial nerve	nerve to stylohyoid from facial nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011316	nerve to stylohyoid from facial nerve
nerve to stylopharyngeus from glossopharyngeal nerve	nerve to stylopharyngeus from glossopharyngeal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011317	nerve to stylopharyngeus from glossopharyngeal nerve
capsule of temporomandibular joint	capsule of temporomandibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011318	capsule of temporomandibular joint
disk of temporomandibular joint	disk of temporomandibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011319	disk of temporomandibular joint
ligament of temporomandibular joint	ligament of temporomandibular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0011320	ligament of temporomandibular joint
masseteric nerve	masseteric nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011321	masseteric nerve
mylohyoid nerve	mylohyoid nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011322	mylohyoid nerve
pharyngeal nerve plexus	pharyngeal nerve plexus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011325	pharyngeal nerve plexus
superior laryngeal nerve	superior laryngeal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011326	superior laryngeal nerve
deep temporal nerve	deep temporal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011327	deep temporal nerve
extrinsic tongue pre-muscle mass	extrinsic tongue pre-muscle mass	UBERON	http://purl.obolibrary.org/obo/UBERON_0011332	extrinsic tongue pre-muscle mass
surface of mandible	surface of mandible	UBERON	http://purl.obolibrary.org/obo/UBERON_0011342	surface of mandible
medial surface of mandible	medial surface of mandible	UBERON	http://purl.obolibrary.org/obo/UBERON_0011343	medial surface of mandible
lateral surface of mandible	lateral surface of mandible	UBERON	http://purl.obolibrary.org/obo/UBERON_0011344	lateral surface of mandible
pharyngeal raphe	pharyngeal raphe	UBERON	http://purl.obolibrary.org/obo/UBERON_0011345	pharyngeal raphe
palatine raphe	palatine raphe	UBERON	http://purl.obolibrary.org/obo/UBERON_0011346	palatine raphe
raphe of hard palate	raphe of hard palate	UBERON	http://purl.obolibrary.org/obo/UBERON_0011347	raphe of hard palate
raphe of soft palate	raphe of soft palate	UBERON	http://purl.obolibrary.org/obo/UBERON_0011348	raphe of soft palate
pterygomandibular raphe	pterygomandibular raphe	UBERON	http://purl.obolibrary.org/obo/UBERON_0011349	pterygomandibular raphe
mylohyoid raphe	mylohyoid raphe	UBERON	http://purl.obolibrary.org/obo/UBERON_0011350	mylohyoid raphe
Reissner's fiber	Reissner's fiber	UBERON	http://purl.obolibrary.org/obo/UBERON_0011357	Reissner's fiber
infundibular organ	infundibular organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0011358	infundibular organ
urophysis	urophysis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011359	urophysis
ampulla caudalis	ampulla caudalis	UBERON	http://purl.obolibrary.org/obo/UBERON_0011360	ampulla caudalis
cranial blood vasculature	cranial blood vasculature	UBERON	http://purl.obolibrary.org/obo/UBERON_0011362	cranial blood vasculature
cranial lymph vasculature	cranial lymph vasculature	UBERON	http://purl.obolibrary.org/obo/UBERON_0011363	cranial lymph vasculature
cleidocephalicus muscle	cleidocephalicus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011364	cleidocephalicus muscle
cleidobrachialis muscle	cleidobrachialis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011366	cleidobrachialis muscle
brachiocephalic muscle	brachiocephalic muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011368	brachiocephalic muscle
omotransversarius muscle	omotransversarius muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011369	omotransversarius muscle
transverse process of atlas	transverse process of atlas	UBERON	http://purl.obolibrary.org/obo/UBERON_0011370	transverse process of atlas
sternocephalicus muscle	sternocephalicus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011371	sternocephalicus muscle
prepuce	prepuce	UBERON	http://purl.obolibrary.org/obo/UBERON_0011374	prepuce
skin of prepuce of clitoris	skin of prepuce of clitoris	UBERON	http://purl.obolibrary.org/obo/UBERON_0011375	skin of prepuce of clitoris
iliothoracic muscle	iliothoracic muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011376	iliothoracic muscle
femorothoracic muscle	femorothoracic muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011377	femorothoracic muscle
male external urethral sphincter	male external urethral sphincter	UBERON	http://purl.obolibrary.org/obo/UBERON_0011379	male external urethral sphincter
female external urethral sphincter	female external urethral sphincter	UBERON	http://purl.obolibrary.org/obo/UBERON_0011380	female external urethral sphincter
inferior pancreaticoduodenal vein	inferior pancreaticoduodenal vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0011383	inferior pancreaticoduodenal vein
superior pancreaticoduodenal vein	superior pancreaticoduodenal vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0011384	superior pancreaticoduodenal vein
parotidoauricular muscle	parotidoauricular muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011385	parotidoauricular muscle
facial modiolus	facial modiolus	UBERON	http://purl.obolibrary.org/obo/UBERON_0011386	facial modiolus
constrictor vulvae muscle	constrictor vulvae muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011387	constrictor vulvae muscle
male bulbospongiosus muscle	male bulbospongiosus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011388	male bulbospongiosus muscle
bulbospongiosus muscle	bulbospongiosus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011389	bulbospongiosus muscle
pudendal nerve	pudendal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011390	pudendal nerve
perineal nerve	perineal nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0011391	perineal nerve
blood vessel internal elastic membrane	blood vessel internal elastic membrane	UBERON	http://purl.obolibrary.org/obo/UBERON_0011392	blood vessel internal elastic membrane
cutaneous trunci muscle	cutaneous trunci muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011415	cutaneous trunci muscle
levator nasolabialis muscle	levator nasolabialis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011464	levator nasolabialis muscle
longissimus atlantis muscle	longissimus atlantis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011465	longissimus atlantis muscle
ventral lateral sacrocaudal muscle	ventral lateral sacrocaudal muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011472	ventral lateral sacrocaudal muscle
rectus thoracis muscle	rectus thoracis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011495	rectus thoracis muscle
sphincter colli superficialis muscle	sphincter colli superficialis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011508	sphincter colli superficialis muscle
sphincter colli profundus muscle	sphincter colli profundus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011509	sphincter colli profundus muscle
cloacal bursa	cloacal bursa	UBERON	http://purl.obolibrary.org/obo/UBERON_0011510	cloacal bursa
iliococcygeus muscle	iliococcygeus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011511	iliococcygeus muscle
puborectalis muscle	puborectalis muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011512	puborectalis muscle
pubococcygeus muscle	pubococcygeus muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0011528	pubococcygeus muscle
